Time_(sec),Volume_(cm3),Temperature_(K),Pressure_(bar)
      0.01027760000000000,        333.8952000000000,        429.8200000000000,        2.025999000000000
      0.01034820000000000,        333.1045000000000,        430.1531000000000,        2.032383000000000
      0.01040000000000000,        332.5209000000000,        430.3996000000000,        2.037118000000000
      0.01047500000000000,        331.6708000000000,        430.7597000000000,        2.044049000000000
      0.01054525000000000,        330.8690000000000,        431.1004000000000,        2.050625000000000
      0.01061618000000000,        330.0538000000000,        431.4477000000000,        2.057347000000000
      0.01068378000000000,        329.2720000000000,        431.7819000000000,        2.063831000000000
      0.01075146000000000,        328.4842000000000,        432.1197000000000,        2.070400000000000
      0.01082895000000000,        327.5762000000000,        432.5103000000000,        2.078018000000000
      0.01089576000000000,        326.7880000000000,        432.8504000000000,        2.084670000000000
      0.01096687000000000,        325.9439000000000,        433.2159000000000,        2.091835000000000
      0.01107931000000000,        324.5979000000000,        433.8010000000000,        2.103347000000000
      0.01115138000000000,        323.7279000000000,        434.1808000000000,        2.110848000000000
      0.01120000000000000,        323.1378000000000,        434.4392000000000,        2.115962000000000
      0.01130192000000000,        321.8925000000000,        434.9863000000000,        2.126824000000000
      0.01149904000000000,        319.4520000000000,        436.0662000000000,        2.148393000000000
      0.01182592000000000,        315.3119000000000,        437.9223000000000,        2.185870000000000
      0.01200000000000000,        313.0597000000000,        438.9448000000000,        2.206736000000000
      0.01235170000000000,        308.4091000000000,        441.0856000000000,        2.250937000000000
      0.01277662000000000,        302.6113000000000,        443.8123000000000,        2.308250000000000
      0.01280000000000000,        302.2866000000000,        443.9669000000000,        2.311534000000000
      0.01303954000000000,        298.9257000000000,        445.5797000000000,        2.346015000000000
      0.01332559000000000,        294.8305000000000,        447.5756000000000,        2.389254000000000
      0.01360000000000000,        290.8184000000000,        449.5650000000000,        2.432978000000000
      0.01395749000000000,        285.4690000000000,        452.2718000000000,        2.493494000000000
      0.01435379000000000,        279.4446000000000,        455.3972000000000,        2.564852000000000
      0.01440000000000000,        278.7420000000000,        455.7671000000000,        2.573405000000000
      0.01520000000000000,        266.5788000000000,        462.3633000000000,        2.729766000000000
      0.01600000000000000,        254.4156000000000,        469.3464000000000,        2.903469000000000
      0.01680000000000000,        242.2524000000000,        476.7593000000000,        3.097412000000000
      0.01760000000000000,        230.0892000000000,        484.6508000000000,        3.315136000000000
      0.01840000000000000,        217.9259000000000,        493.0792000000000,        3.561041000000000
      0.01920000000000000,        205.7627000000000,        502.1129000000000,        3.840649000000000
      0.02000000000000000,        193.5995000000000,        511.8343000000000,        4.160982000000000
      0.02080000000000000,        181.4363000000000,        522.3425000000000,        4.531087000000000
      0.02160000000000000,        169.2730000000000,        533.7587000000000,        4.962813000000000
      0.02240000000000000,        157.1098000000000,        546.2342000000000,        5.472011000000000
      0.02320000000000000,        144.9466000000000,        559.9580000000000,        6.080214000000000
      0.02367734000000000,        137.6891000000000,        568.8388000000000,        6.502213000000000
      0.02400000000000000,        132.7834000000000,        575.1734000000000,        6.817529000000000
      0.02480000000000000,        120.6201000000000,        592.1982000000000,        7.727153000000000
      0.02544961000000000,        110.7435000000000,        607.6431000000000,        8.635802000000000
      0.02560000000000000,        108.4569000000000,        611.4589999999999,        8.873246000000000
      0.02595916000000000,        102.9962000000000,        620.9820999999999,        9.489217000000000
      0.02629718000000000,        97.85699000000000,        630.5223999999999,        10.14101000000000
      0.02640000000000000,        96.29367999999999,        633.5458000000000,        10.35507000000000
      0.02720000000000000,        84.13047000000000,        659.3056000000000,        12.33408000000000
      0.02780882000000000,        74.87394999999999,        682.1319999999999,        14.33874000000000
      0.02791355000000000,        73.28194000000001,        686.4007000000000,        14.74192000000000
      0.02793426000000000,        72.96904000000001,        687.2528000000000,        14.82351000000000
      0.02795768000000000,        72.61682999999999,        688.2173000000000,        14.91632000000000
      0.02797851000000000,        72.30542000000000,        689.0747000000000,        14.99923000000000
      0.02799903000000000,        72.00020000000001,        689.9194000000000,        15.08128000000000
      0.02800000000000000,        71.98580000000000,        689.9594000000000,        15.08517000000000
      0.02802064000000000,        71.68038000000000,        690.8092000000000,        15.16810000000000
      0.02804085000000000,        71.38297000000000,        691.6409000000000,        15.24964000000000
      0.02806061000000000,        71.09353000000000,        692.4543000000000,        15.32974000000000
      0.02808326000000000,        70.76364000000000,        693.3862000000000,        15.42193000000000
      0.02810404000000000,        70.46272000000000,        694.2410000000000,        15.50688000000000
      0.02812821000000000,        70.11454000000001,        695.2354000000000,        15.60621000000000
      0.02814868000000000,        69.82134000000001,        696.0774000000000,        15.69072000000000
      0.02817016000000000,        69.51541000000000,        696.9604000000000,        15.77977000000000
      0.02819154000000000,        69.21272999999999,        697.8388000000000,        15.86875000000000
      0.02821347000000000,        68.90392000000000,        698.7397999999999,        15.96046000000000
      0.02823112000000000,        68.65663000000001,        699.4647000000000,        16.03457000000000
      0.02825426000000000,        68.33414000000000,        700.4148000000000,        16.13212000000000
      0.02827633000000000,        68.02853000000000,        701.3202000000000,        16.22555000000000
      0.02829952000000000,        67.70926000000000,        702.2713000000000,        16.32417000000000
      0.02832065000000000,        67.42023000000000,        703.1369999999999,        16.41437000000000
      0.02834137000000000,        67.13822999999999,        703.9860000000000,        16.50322000000000
      0.02836249000000000,        66.85259000000001,        704.8502000000000,        16.59408000000000
      0.02838448000000000,        66.55688000000001,        705.7497000000000,        16.68909000000000
      0.02840916000000000,        66.22701000000001,        706.7587000000000,        16.79620000000000
      0.02842835000000000,        65.97217000000001,        707.5424000000000,        16.87978000000000
      0.02845188000000000,        65.66154000000000,        708.5025000000001,        16.98266000000000
      0.02847188000000000,        65.39923000000000,        709.3175000000000,        17.07040000000000
      0.02849816000000000,        65.05661000000001,        710.3881000000000,        17.18620000000000
      0.02851900000000000,        64.78672000000000,        711.2361000000000,        17.27841000000000
      0.02854065000000000,        64.50817000000001,        712.1158000000000,        17.37448000000000
      0.02856423000000000,        64.20671000000000,        713.0730000000000,        17.47953000000000
      0.02858976000000000,        63.88266000000000,        714.1079999999999,        17.59370000000000
      0.02861032000000000,        63.62348000000000,        714.9403000000000,        17.68596000000000
      0.02863526000000000,        63.31111000000000,        715.9490000000000,        17.79831000000000
      0.02865862000000000,        63.02059000000000,        716.8923000000000,        17.90391000000000
      0.02867908000000000,        62.76784000000000,        717.7172000000000,        17.99669000000000
      0.02870109000000000,        62.49782000000000,        718.6031000000000,        18.09677000000000
      0.02872369000000000,        62.22222000000000,        719.5119000000000,        18.19991000000000
      0.02874249000000000,        61.99445000000000,        720.2666000000000,        18.28594000000000
      0.02876896000000000,        61.67601000000000,        721.3274000000000,        18.40743000000000
      0.02878929000000000,        61.43321000000000,        722.1405999999999,        18.50102000000000
      0.02880000000000000,        61.30589000000000,        722.5685999999999,        18.55044000000000
      0.02882534000000000,        61.00636000000000,        723.5797000000000,        18.66760000000000
      0.02884624000000000,        60.76117000000000,        724.4118000000000,        18.76449000000000
      0.02886631000000000,        60.52725000000000,        725.2094000000000,        18.85776000000000
      0.02888922000000000,        60.26196000000000,        726.1184000000000,        18.96452000000000
      0.02890977000000000,        60.02558000000000,        726.9324000000000,        19.06055000000000
      0.02893097000000000,        59.78349000000000,        727.7702000000000,        19.15980000000000
      0.02895595000000000,        59.50038000000000,        728.7550000000000,        19.27702000000000
      0.02898059000000000,        59.22335000000000,        729.7242000000000,        19.39295000000000
      0.02900377000000000,        58.96485000000000,        730.6334000000001,        19.50225000000000
      0.02902887000000000,        58.68706000000000,        731.6158000000000,        19.62091000000000
      0.02905201000000000,        58.43318000000000,        732.5184000000000,        19.73048000000000
      0.02907626000000000,        58.16913000000000,        733.4624000000000,        19.84560000000000
      0.02910065000000000,        57.90579000000000,        734.4089000000000,        19.96158000000000
      0.02912430000000000,        57.65264000000000,        735.3235000000000,        20.07421000000000
      0.02914995000000000,        57.38029000000000,        736.3130000000000,        20.19663000000000
      0.02917340000000000,        57.13343000000000,        737.2147000000000,        20.30874000000000
      0.02919919000000000,        56.86436000000000,        738.2028000000000,        20.43219000000000
      0.02922157000000000,        56.63283000000000,        739.0577000000000,        20.53949000000000
      0.02924819000000000,        56.35989000000000,        740.0708000000000,        20.66727000000000
      0.02927221000000000,        56.11588000000000,        740.9814000000000,        20.78267000000000
      0.02929667000000000,        55.86948000000000,        741.9058000000000,        20.90038000000000
      0.02932207000000000,        55.61607000000000,        742.8616000000000,        21.02265000000000
      0.02934634000000000,        55.37622000000000,        743.7710000000000,        21.13956000000000
      0.02937157000000000,        55.12911000000000,        744.7130000000000,        21.26122000000000
      0.02939659000000000,        54.88633000000000,        745.6433000000000,        21.38195000000000
      0.02942194000000000,        54.64281000000000,        746.5816000000000,        21.50428000000000
      0.02944864000000000,        54.38889000000000,        747.5653000000000,        21.63316000000000
      0.02947331000000000,        54.15665000000000,        748.4696000000000,        21.75221000000000
      0.02950028000000000,        53.90524000000000,        749.4538000000000,        21.88239000000000
      0.02952415000000000,        53.68510000000000,        750.3202000000000,        21.99754000000000
      0.02955163000000000,        53.43410000000000,        751.3132000000001,        22.13012000000000
      0.02957907000000000,        53.18636000000000,        752.2989000000000,        22.26238000000000
      0.02960000000000000,        52.99929000000000,        753.0468000000000,        22.36318000000000
      0.02962249000000000,        52.80009000000000,        753.8467000000001,        22.47140000000000
      0.02964006000000000,        52.64575000000000,        754.4689000000000,        22.55588000000000
      0.02965931000000000,        52.47795000000000,        755.1478000000000,        22.64837000000000
      0.02968086000000000,        52.29174000000000,        755.9044000000000,        22.75180000000000
      0.02970655000000000,        52.07204000000000,        756.8012000000000,        22.87492000000000
      0.02973170000000000,        51.85935000000000,        757.6736000000000,        22.99523000000000
      0.02975698000000000,        51.64789000000000,        758.5453000000000,        23.11597000000000
      0.02977961000000000,        51.46059000000000,        759.3209000000001,        23.22383000000000
      0.02980011000000000,        51.29254000000000,        760.0196000000000,        23.32136000000000
      0.02982710000000000,        51.07379000000000,        760.9333000000000,        23.44942000000000
      0.02984967000000000,        50.89286000000000,        761.6926999999999,        23.55628000000000
      0.02986996000000000,        50.73183000000000,        762.3711000000000,        23.65210000000000
      0.02989709000000000,        50.51892000000000,        763.2720000000000,        23.77985000000000
      0.02992033000000000,        50.33867000000000,        764.0383000000000,        23.88896000000000
      0.02994240000000000,        50.16938000000000,        764.7611000000001,        23.99226000000000
      0.02996188000000000,        50.02141000000000,        765.3951000000000,        24.08319000000000
      0.02998842000000000,        49.82213000000000,        766.2527000000000,        24.20662000000000
      0.03001234000000000,        49.64477000000000,        767.0193000000000,        24.31741000000000
      0.03003494000000000,        49.47912000000000,        767.7384000000000,        24.42172000000000
      0.03006006000000000,        49.29722000000000,        768.5312000000000,        24.53715000000000
      0.03008606000000000,        49.11150000000000,        769.3445000000000,        24.65603000000000
      0.03011168000000000,        48.93086000000000,        770.1390000000000,        24.77264000000000
      0.03013914000000000,        48.73997000000000,        770.9822000000000,        24.89690000000000
      0.03016519000000000,        48.56145000000000,        771.7744000000000,        25.01411000000000
